DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P10000;P400;P401;P402;P403;P404;P406S2;P407S2;P408;P4900;P807;P809;P809S1;P420;P171;P6850;P5971;P5971S1;P5971S1A1;P5971S2;P5971S2A1;P5971S3;P5971S3A1;P5971S4;P5971S4A1;P5971S5;P5971S5A1;P5971S6;P5971S6A1;P5971S7;P5971S7A1;P5971S8;P5971S8A1;P5971S9;P5971S9A1;P5971S10;P5971S10A1
7339863;5;1;5;90,6472211133654;2;6;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339867;3;1;3;84,8040807462657;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339869;4;1;4;84,8795899315632;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339873;3;1;3;83,7106979700293;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; 
7339873;4;1;4;83,7106979700293;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; 
7339874;2;1;2;78,3401325305111;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339877;2;1;2;78,3401325305111;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339878;3;1;3;84,8040807462657;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339879;4;1;4;93,0207221518578;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339882;3;1;3;80,9882139784914;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339884;4;1;4;80,0048865349423;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339893;3;1;3;55,9019571109359;3;4;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339893;4;1;4;55,9019571109359;4;4;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339900;3;1;3;75,1700395344891;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339900;4;1;4;75,1700395344891;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339919;3;1;3;22,9172981649664;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339921;3;1;3;22,6415957129761;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339924;3;1;3;22,9172981649664;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339926;4;1;4;76,8320484178346;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339927;4;1;4;74,833766465253;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339928;3;1;3;86,4927536204815;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339928;4;1;4;86,4927536204815;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339930;3;1;3;88,4910355730631;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339931;5;1;5;119,813621689647;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339937;2;1;2;86,5752178691652;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339937;3;1;3;86,5752178691652;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339938;3;1;3;86,4927536204815;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339942;4;1;4;90,6901581392821;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339946;3;1;3;63,8859397088689;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339977;4;1;4;36,5514078243332;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339982;3;1;3;46,6836677288113;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7339999;5;1;5;45,7455651694008;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340006;3;1;3;40,5334729929631;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340012;3;1;3;42,7016025601813;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340012;4;1;4;42,7016025601813;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340013;4;1;4;33,2116608491975;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;3;1;2;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; 
7340013;5;1;5;33,2116608491975;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340016;5;1;5;25,835838109701;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;2;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340018;3;1;3;30,4970613477499;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;3;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340021;5;1;5;44,4153418530643;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340023;3;1;3;27,7375759688103;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340025;3;1;3;31,4035998710894;3;6;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340028;3;1;3;38,570977249867;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340029;5;1;5;49,4284700669928;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340034;3;1;3;51,4746823285172;3;6;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340041;4;1;4;52,3907684455985;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340041;5;1;5;52,3907684455985;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340042;3;1;3;32,4204930204452;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340044;3;1;3;31,3290862207185;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340044;4;1;4;31,3290862207185;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340045;5;1;5;44,4414058845911;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340051;4;1;4;93,0360886815367;4;4;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340054;3;1;3;105,287930948858;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340054;4;1;4;105,287930948858;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340065;6;1;6;92,2684051252238;6;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340077;2;1;2;95,0710932880024;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340077;3;1;3;95,0710932880024;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340077;4;1;4;95,0710932880024;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340084;3;1;3;100,060277165976;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340115;3;1;3;94,8867423980007;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340117;4;1;4;82,9105259822854;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340120;4;1;4;49,9304801194916;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340133;3;2;3;31,631921467371;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340135;3;1;3;31,2067292777074;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340143;3;1;3;29,3092609429151;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340145;3;1;3;34,3042679871059;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340145;4;1;4;34,3042679871059;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;7;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340146;2;1;2;40,6759082637565;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340147;2;1;2;39,7343900093966;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340151;8;1;8;31,5129756442245;8;6;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; 
7340161;4;1;4;42,5901446542621;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340161;5;1;5;42,5901446542621;5;6;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340165;4;1;4;21,011174580096;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340167;4;1;4;23,4564030091359;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340168;5;1;5;27,5359474781743;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340174;3;3;3;23,0794452325676;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340179;3;1;3;28,9403617505938;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; 
7340185;3;1;3;29,2340343446305;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340187;5;1;5;20,6983103676629;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;2;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340191;4;1;4;37,3691960931647;4;6;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340192;3;2;3;50,0197127167835;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340192;4;2;4;50,0197127167835;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340195;4;1;4;41,5481117011983;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340202;3;1;3;29,2340343446305;3;6;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340204;4;1;4;36,2904466509434;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340208;3;1;3;29,2340343446305;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340209;4;1;4;36,2904466509434;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;3;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340212;4;1;4;16,3873756387037;4;6;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340212;5;1;5;16,3873756387037;5;6;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340218;2;1;2;34,6337287473467;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340218;3;1;3;34,6337287473467;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340221;2;1;2;31,3178261147776;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340224;3;1;3;23,2279851388326;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340224;4;1;4;23,2279851388326;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340224;5;1;5;23,2279851388326;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340224;6;1;6;23,2279851388326;6;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340227;4;1;4;33,7410219444794;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340228;5;1;5;45,4189617066461;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340230;4;1;4;36,2904466509434;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340231;5;1;5;41,0911068448289;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340232;3;1;3;33,268216612411;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;14;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; 
7340233;3;1;3;29,2340343446305;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;7;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340236;3;1;3;47,7281515965225;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340242;2;1;2;34,6709387030171;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340250;3;1;3;34,2571289413091;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;14;2; ;1;14;1;7;2; ;2; ;2; ;2; ;2; 
7340250;4;1;4;34,2571289413091;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340251;3;1;3;25,649433696812;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340251;4;1;4;25,649433696812;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340253;4;1;4;40,3487280641707;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340254;4;1;4;16,3873756387037;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340257;4;1;4;21,7701499085619;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340261;3;1;3;32,2562643831629;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340264;3;1;3;24,9061794828134;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340272;5;1;5;746,135753473658;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340273;3;1;3;768,564252137822;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340273;4;1;4;768,564252137822;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;8;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340274;2;1;2;901,15405028011;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; 
7340274;3;1;3;901,15405028011;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340274;4;1;4;901,15405028011;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340280;6;1;6;742,348904315265;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340285;3;1;3;487,291478830167;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340288;7;1;7;319,689936448196;7;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340290;3;1;3;339,89808472784;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340290;4;1;4;339,89808472784;1;6;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340294;5;1;5;355,259086318227;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340301;4;1;4;103,341645971292;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340302;4;1;4;114,860341637356;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340304;3;1;3;114,292564177196;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340304;4;1;4;114,292564177196;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340304;5;1;5;114,292564177196;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340305;4;1;4;132,651489898267;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340307;3;1;3;148,423188322172;2;6;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340310;4;1;4;129,927383663566;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340310;5;1;5;129,927383663566;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340311;5;1;5;88,1648519408723;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340314;4;1;4;127,250289363246;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340315;10;1;10;144,499420566849;10;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340316;3;1;3;237,753641524524;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340318;4;1;4;58,1341891900572;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340319;3;1;3;67,2214110414323;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340320;6;1;6;67,6819333003206;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340320;7;1;7;67,6819333003206;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340322;4;1;4;67,4303343384867;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340322;5;1;5;67,4303343384867;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340328;7;1;7;55,4897809127855;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340328;4;2;4;55,4897809127855;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340333;3;1;3;68,0892080817141;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340333;4;1;4;68,0892080817141;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
7340336;4;1;4;49,5406674607238;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; 
